gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
0,0,0,0,1.2036966409068497,1,0,0.6534804764932807,1.282138092720458,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0
1,0,0,0,-1.201206041878475,1,1,-0.47733266953181513,-0.9452781563079113,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0
0,0,1,1,-0.9158786049378431,1,0,-1.2888573978557074,-0.9109317681414628,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0
1,0,0,0,1.24445770332694,1,0,0.13131087671110397,0.8045334649843116,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,0
1,0,0,0,-1.2419671042985652,1,1,0.38740679507561104,-0.9387885431196493,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
1,0,1,1,0.46999751734522527,0,1,-0.35094767085842216,0.012425406274156286,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False,0
0,0,1,0,0.5515196421854057,1,1,0.14128863976426648,0.3880724717090015,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,0
1,1,0,0,-1.2827281667186554,1,0,-0.6536064834710211,-0.9905509340260257,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
1,0,0,1,-0.7935954176775724,1,1,0.4472733733945866,-0.5540471898155388,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0
0,1,0,0,-1.2827281667186554,1,1,0.166233047397173,-0.9796686915028514,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
1,0,1,1,0.6738028294456765,1,0,0.6534804764932807,0.8678844508697273,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
0,0,0,0,-1.0789228546182041,1,1,0.9544763285970193,-0.7737007300753898,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,1
0,1,0,0,-0.5897901055771212,1,1,0.6850767261616291,-0.34571736236377787,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,1
1,0,0,1,1.2036966409068497,1,1,-1.3453980551569622,-0.38670787831820885,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0
1,0,1,1,1.1221745160666692,1,1,0.4722177810274931,1.0482471357720728,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,0
0,0,0,0,-0.9974007297780236,1,0,-0.3526106313672825,-0.8128370708331746,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0
1,1,1,0,-0.1006573565360382,1,1,-0.4806585905495361,-0.336159530695351,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1
0,0,0,0,-0.14141841895612844,1,1,0.31091061166803113,-0.13054474549582207,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
1,0,0,1,0.26619220524477405,0,0,-0.33265510526095726,-0.04293496745428374,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False,0
1,0,0,0,-1.0381617921981139,0,1,-0.9762208221899457,-0.900336481303484,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,0
0,0,1,0,-1.201206041878475,1,1,-0.6236731943115333,-0.9530480333224292,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
1,1,0,0,-0.9566396673579334,1,1,0.6318619898780948,-0.6616776452780082,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
1,0,0,0,-0.22294054379630893,1,0,-1.4967274614632617,-0.8030143569937982,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0
1,0,1,0,-0.6713122304173017,1,1,0.3508216638806817,-0.4854206340253793,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
0,0,1,1,1.2036966409068497,1,1,1.173987115766597,1.7633848503071603,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,1
0,0,0,1,-0.46750691831685043,1,0,-6.300348887048559e-05,-0.420347914028792,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,0
1,0,0,0,-0.3044626686364894,1,0,0.5620176485059567,-0.11485047686706577,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,0
0,0,0,1,-0.712073292837392,1,0,-1.5033793034987035,-0.8910435318060067,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0
0,0,0,1,0.3477143300849545,1,1,-1.4834237773923784,-0.6286335944520615,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0
0,0,0,0,-1.2827281667186554,1,0,0.8929467897691834,-0.9700225657774414,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,1
0,0,0,0,-1.201206041878475,1,1,0.1562552843440105,-0.9123665465674392,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1,0,1,1,0.30695326766486425,1,1,-1.4784348958657971,-0.6814775875564815,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,0
1,0,0,0,0.429236454925135,1,1,0.4323067288148426,0.4754173675795904,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1
1,0,1,1,-0.5082679807369407,0,1,-0.8465099024988317,-0.6461158177347266,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,0
0,0,1,1,0.8776081415461278,1,0,0.16955896841489418,0.6988013317469798,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,0
1,0,0,0,-1.2419671042985652,1,1,0.5121288332401437,-0.9466908612196417,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
0,0,0,1,0.06238689314432279,1,1,1.7061344786019361,0.7319336766299099,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0
1,0,0,0,-0.2637016062163992,1,1,0.6468286344578388,-0.0032467888403542363,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,0
1,0,1,1,-0.8751175425177529,1,1,0.4871844256072372,-0.6270884484548561,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1
0,0,0,0,0.9591302663863083,1,0,-1.501716342989843,-0.5461227982013004,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0
1,0,1,0,1.6113072651077522,1,0,-1.3004981214177305,-0.18751648576420465,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0
1,1,0,0,-0.9974007297780236,0,1,-1.1791020042709188,-0.9125431346814056,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1
1,1,0,0,-1.1196839170382944,1,0,-0.4823215510583964,-0.9057665658079482,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1
1,0,1,0,0.3477143300849545,1,1,0.5121288332401437,0.5077109189211805,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0
1,0,1,0,-0.9566396673579334,0,0,-1.3553758182101248,-0.8958114108830971,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
1,0,0,0,-1.201206041878475,1,1,1.2205500100146889,-0.8787927313995935,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,1
1,1,1,1,0.10314795556441304,1,1,0.37244015049586704,0.20230177581643727,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,0
1,0,0,0,-1.2419671042985652,1,1,-0.48731043258497764,-0.9622747622771692,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0
0,0,1,1,-0.9974007297780236,1,1,0.12299607416680179,-0.7613616356119935,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,0
0,0,1,0,1.3667408905872107,1,1,1.3419461271615007,2.0519077550138745,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,0
0,0,0,0,-0.5490290431570309,1,1,1.0076910648805535,-0.2206046836186431,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,1
1,0,1,0,1.6113072651077522,1,0,0.9129023158755084,1.9561307767013938,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0
1,1,0,0,0.8776081415461278,0,1,-0.312699579154632,0.29931487092668196,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,0
0,0,1,1,-0.9566396673579334,1,1,0.02488140414403604,-0.7485810708636814,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,0
0,0,0,0,0.7960860167059473,0,1,-0.20294418556984337,0.33092414332665265,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,0
1,0,1,1,0.6738028294456765,1,0,-0.17467385691921591,0.30079379638115,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,0
0,1,1,0,1.6113072651077522,1,0,1.335294285126059,2.3349785017018783,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,0
1,0,0,0,0.3477143300849545,1,1,0.31257357217689147,0.3532404662291457,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0
0,0,0,0,0.06238689314432279,1,1,0.5021510701869811,0.19351651714661322,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False,0
0,0,0,0,1.1221745160666692,1,1,1.365227574285547,1.8133372130453815,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,1
1,1,0,0,0.021625830724232544,1,1,0.6318619898780948,0.18866034401253953,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,1
0,0,1,0,1.570546202687662,1,0,1.0243206699691578,2.0166342792491023,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,0
0,0,0,0,-1.2419671042985652,0,1,-0.7400804299317638,-0.978542942276316,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,1
0,0,1,1,1.2036966409068497,1,1,0.18618857350349852,0.8880154958618871,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,0
1,0,1,0,1.570546202687662,1,1,0.5886250166477236,1.5644362664098594,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,0
1,1,1,1,1.2852187657470302,1,1,-1.3453980551569622,-0.326822434169382,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0
0,0,1,0,-0.9974007297780236,1,1,0.6667841605641643,-0.6728026964578862,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
0,0,0,0,-1.2827281667186554,1,1,0.3142365326857518,-0.977704148734976,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,1
0,1,1,0,-1.1604449794583847,1,1,0.6119064637717698,-0.8745104696359103,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0
0,0,1,0,1.2852187657470302,1,1,1.667886386898146,2.2546750568756964,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,0
1,0,1,0,1.24445770332694,1,0,0.07975910093643059,0.8587460159719702,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,0
